Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_8_165,VPWR,li1,81.8800,35.3600,1.799989
FILLER_8_157,VPWR,li1,79.5800,35.3600,1.799990
FILLER_8_153,VPWR,li1,76.1300,35.3600,1.799990
FILLER_8_145,VPWR,li1,74.0600,35.3600,1.799990
FILLER_8_122,VPWR,li1,62.1000,35.3600,1.799992
FILLER_8_114,VPWR,li1,59.8000,35.3600,1.799992
FILLER_8_97,VPWR,li1,50.3700,35.3600,1.799993
FILLER_8_85,VPWR,li1,47.3800,35.3600,1.799994
FILLER_8_81,VPWR,li1,43.4700,35.3600,1.799995
FILLER_8_69,VPWR,li1,40.0200,35.3600,1.799995
FILLER_8_41,VPWR,li1,27.1400,35.3600,1.799997
FILLER_8_29,VPWR,li1,21.6200,35.3600,1.799998
FILLER_8_27,VPWR,li1,18.1700,35.3600,1.799998
FILLER_8_15,VPWR,li1,15.1800,35.3600,1.799998
FILLER_8_3,VPWR,li1,9.6600,35.3600,1.799998
FILLER_7_281,VPWR,li1,135.4700,29.9200,1.799996
FILLER_7_279,VPWR,li1,134.0900,29.9200,1.799996
FILLER_7_275,VPWR,li1,132.9400,29.9200,1.799996
FILLER_7_263,VPWR,li1,129.2600,29.9200,1.799996
FILLER_7_225,VPWR,li1,110.4000,29.9200,1.799996
FILLER_7_221,VPWR,li1,107.8700,29.9200,1.799996
FILLER_7_206,VPWR,li1,100.7400,29.9200,1.799996
FILLER_7_202,VPWR,li1,98.6700,29.9200,1.799996
FILLER_7_195,VPWR,li1,95.4500,29.9200,1.799996
FILLER_7_183,VPWR,li1,92.4600,29.9200,1.799996
FILLER_7_169,VPWR,li1,83.7200,29.9200,1.799997
FILLER_7_155,VPWR,li1,78.6600,29.9200,1.799997
FILLER_7_134,VPWR,li1,67.8500,29.9200,1.799997
FILLER_7_126,VPWR,li1,63.7100,29.9200,1.799997
FILLER_7_120,VPWR,li1,62.1000,29.9200,1.799997
FILLER_7_113,VPWR,li1,57.9600,29.9200,1.799998
FILLER_7_110,VPWR,li1,56.5800,29.9200,1.799998
FILLER_7_102,VPWR,li1,52.6700,29.9200,1.799998
FILLER_7_77,VPWR,li1,41.4000,29.9200,1.799998
FILLER_7_69,VPWR,li1,39.1000,29.9200,1.799998
FILLER_7_57,VPWR,li1,34.5000,29.9200,1.799998
FILLER_7_39,VPWR,li1,23.6900,29.9200,1.799999
FILLER_7_27,VPWR,li1,20.7000,29.9200,1.799999
FILLER_7_15,VPWR,li1,15.1800,29.9200,1.799999
FILLER_7_3,VPWR,li1,9.6600,29.9200,1.799999
FILLER_6_285,VPWR,li1,137.3100,29.9200,1.799996
FILLER_6_277,VPWR,li1,134.7800,29.9200,1.799996
FILLER_6_265,VPWR,li1,130.1800,29.9200,1.799996
FILLER_6_253,VPWR,li1,124.6600,29.9200,1.799996
FILLER_6_244,VPWR,li1,119.6000,29.9200,1.799996
FILLER_6_238,VPWR,li1,115.2300,29.9200,1.799996
FILLER_6_232,VPWR,li1,113.6200,29.9200,1.799996
FILLER_6_220,VPWR,li1,109.4800,29.9200,1.799996
FILLER_6_197,VPWR,li1,96.3700,29.9200,1.799996
FILLER_6_184,VPWR,li1,92.9200,29.9200,1.799996
FILLER_6_172,VPWR,li1,87.4000,29.9200,1.799997
FILLER_6_160,VPWR,li1,79.5800,29.9200,1.799997
FILLER_6_152,VPWR,li1,77.2800,29.9200,1.799997
FILLER_6_128,VPWR,li1,67.1600,29.9200,1.799997
FILLER_6_116,VPWR,li1,61.6400,29.9200,1.799997
FILLER_6_73,VPWR,li1,39.3300,29.9200,1.799998
FILLER_6_65,VPWR,li1,37.2600,29.9200,1.799998
FILLER_6_53,VPWR,li1,32.6600,29.9200,1.799999
FILLER_6_41,VPWR,li1,27.1400,29.9200,1.799999
FILLER_6_29,VPWR,li1,21.6200,29.9200,1.799999
FILLER_6_27,VPWR,li1,18.1700,29.9200,1.799999
FILLER_6_15,VPWR,li1,15.1800,29.9200,1.799999
FILLER_6_3,VPWR,li1,9.6600,29.9200,1.799999
FILLER_5_281,VPWR,li1,135.4700,24.4800,1.799962
FILLER_5_279,VPWR,li1,134.0900,24.4800,1.799962
FILLER_5_267,VPWR,li1,131.1000,24.4800,1.799962
FILLER_5_255,VPWR,li1,125.5800,24.4800,1.799962
FILLER_5_245,VPWR,li1,118.6800,24.4800,1.799962
FILLER_5_231,VPWR,li1,112.0100,24.4800,1.799962
FILLER_5_225,VPWR,li1,110.4000,24.4800,1.799962
FILLER_5_221,VPWR,li1,107.8700,24.4800,1.799962
FILLER_5_175,VPWR,li1,86.4800,24.4800,1.799964
FILLER_5_169,VPWR,li1,83.4900,24.4800,1.799964
FILLER_5_147,VPWR,li1,73.3700,24.4800,1.799967
FILLER_5_143,VPWR,li1,72.2200,24.4800,1.799968
FILLER_5_117,VPWR,li1,59.5700,24.4800,1.799973
FILLER_5_113,VPWR,li1,58.4200,24.4800,1.799974
FILLER_5_111,VPWR,li1,56.8100,24.4800,1.799974
FILLER_5_107,VPWR,li1,55.6600,24.4800,1.799976
FILLER_5_103,VPWR,li1,53.1300,24.4800,1.799977
FILLER_5_99,VPWR,li1,51.9800,24.4800,1.799977
FILLER_5_81,VPWR,li1,43.4700,24.4800,1.799982
FILLER_5_66,VPWR,li1,37.7200,24.4800,1.799985
FILLER_5_57,VPWR,li1,32.4300,24.4800,1.799988
FILLER_5_38,VPWR,li1,23.4600,24.4800,1.799993
FILLER_5_30,VPWR,li1,21.1600,24.4800,1.799994
FILLER_5_18,VPWR,li1,16.5600,24.4800,1.799994
FILLER_5_6,VPWR,li1,11.0400,24.4800,1.799994
FILLER_4_285,VPWR,li1,137.3100,24.4800,1.799962
FILLER_4_277,VPWR,li1,134.7800,24.4800,1.799962
FILLER_4_265,VPWR,li1,130.1800,24.4800,1.799962
FILLER_4_253,VPWR,li1,124.6600,24.4800,1.799962
FILLER_4_233,VPWR,li1,113.3900,24.4800,1.799962
FILLER_4_221,VPWR,li1,109.9400,24.4800,1.799962
FILLER_4_209,VPWR,li1,104.4200,24.4800,1.799962
FILLER_4_197,VPWR,li1,98.9000,24.4800,1.799962
FILLER_4_190,VPWR,li1,94.3000,24.4800,1.799962
FILLER_4_178,VPWR,li1,90.1600,24.4800,1.799963
FILLER_4_172,VPWR,li1,85.3300,24.4800,1.799964
FILLER_4_164,VPWR,li1,82.8000,24.4800,1.799964
FILLER_4_155,VPWR,li1,77.0500,24.4800,1.799966
FILLER_4_145,VPWR,li1,72.9100,24.4800,1.799968
FILLER_4_136,VPWR,li1,69.0000,24.4800,1.799968
FILLER_4_124,VPWR,li1,65.3200,24.4800,1.799970
FILLER_4_103,VPWR,li1,54.7400,24.4800,1.799976
FILLER_4_91,VPWR,li1,50.1400,24.4800,1.799979
FILLER_4_83,VPWR,li1,43.9300,24.4800,1.799982
FILLER_4_77,VPWR,li1,42.3200,24.4800,1.799983
FILLER_4_65,VPWR,li1,38.1800,24.4800,1.799985
FILLER_4_53,VPWR,li1,32.6600,24.4800,1.799988
FILLER_4_41,VPWR,li1,27.1400,24.4800,1.799991
FILLER_4_29,VPWR,li1,21.6200,24.4800,1.799994
FILLER_4_27,VPWR,li1,18.1700,24.4800,1.799994
FILLER_4_15,VPWR,li1,15.1800,24.4800,1.799994
FILLER_4_3,VPWR,li1,9.6600,24.4800,1.799994
FILLER_3_281,VPWR,li1,135.4700,19.0400,1.799994
FILLER_3_277,VPWR,li1,133.6300,19.0400,1.799994
FILLER_3_269,VPWR,li1,131.1000,19.0400,1.799994
FILLER_3_257,VPWR,li1,126.5000,19.0400,1.799994
FILLER_3_245,VPWR,li1,120.9800,19.0400,1.799994
FILLER_3_233,VPWR,li1,115.4600,19.0400,1.799994
FILLER_3_223,VPWR,li1,108.3300,19.0400,1.799994
FILLER_3_199,VPWR,li1,98.9000,19.0400,1.799994
FILLER_3_187,VPWR,li1,94.3000,19.0400,1.799995
FILLER_3_175,VPWR,li1,88.7800,19.0400,1.799995
FILLER_3_169,VPWR,li1,83.4900,19.0400,1.799995
FILLER_3_167,VPWR,li1,82.5700,19.0400,1.799995
FILLER_3_163,VPWR,li1,81.4200,19.0400,1.799995
FILLER_3_157,VPWR,li1,77.9700,19.0400,1.799995
FILLER_3_151,VPWR,li1,76.3600,19.0400,1.799995
FILLER_3_131,VPWR,li1,66.4700,19.0400,1.799996
FILLER_3_113,VPWR,li1,60.2600,19.0400,1.799996
FILLER_3_109,VPWR,li1,56.3500,19.0400,1.799996
FILLER_3_97,VPWR,li1,52.9000,19.0400,1.799997
FILLER_3_85,VPWR,li1,47.3800,19.0400,1.799997
FILLER_3_73,VPWR,li1,41.8600,19.0400,1.799997
FILLER_3_57,VPWR,li1,33.1200,19.0400,1.799998
FILLER_3_55,VPWR,li1,31.0500,19.0400,1.799998
FILLER_3_51,VPWR,li1,29.9000,19.0400,1.799998
FILLER_3_39,VPWR,li1,26.2200,19.0400,1.799999
FILLER_3_27,VPWR,li1,20.7000,19.0400,1.799999
FILLER_3_15,VPWR,li1,15.1800,19.0400,1.799999
FILLER_3_3,VPWR,li1,9.6600,19.0400,1.799999
FILLER_2_285,VPWR,li1,137.3100,19.0400,1.799994
FILLER_2_273,VPWR,li1,133.8600,19.0400,1.799994
FILLER_2_261,VPWR,li1,128.3400,19.0400,1.799994
FILLER_2_251,VPWR,li1,121.2100,19.0400,1.799994
FILLER_2_243,VPWR,li1,119.1400,19.0400,1.799994
FILLER_2_227,VPWR,li1,110.6300,19.0400,1.799994
FILLER_2_197,VPWR,li1,97.5200,19.0400,1.799994
FILLER_2_195,VPWR,li1,95.4500,19.0400,1.799994
FILLER_2_191,VPWR,li1,94.3000,19.0400,1.799995
FILLER_2_163,VPWR,li1,80.7300,19.0400,1.799995
FILLER_2_155,VPWR,li1,78.6600,19.0400,1.799995
FILLER_2_120,VPWR,li1,61.6400,19.0400,1.799996
FILLER_2_100,VPWR,li1,51.7500,19.0400,1.799997
FILLER_2_96,VPWR,li1,49.9100,19.0400,1.799997
FILLER_2_90,VPWR,li1,48.3000,19.0400,1.799997
FILLER_2_82,VPWR,li1,43.7000,19.0400,1.799997
FILLER_2_76,VPWR,li1,40.7100,19.0400,1.799997
FILLER_2_53,VPWR,li1,30.3600,19.0400,1.799998
FILLER_2_41,VPWR,li1,27.1400,19.0400,1.799999
FILLER_2_29,VPWR,li1,21.6200,19.0400,1.799999
FILLER_2_27,VPWR,li1,18.1700,19.0400,1.799999
FILLER_2_15,VPWR,li1,15.1800,19.0400,1.799999
FILLER_2_3,VPWR,li1,9.6600,19.0400,1.799999
FILLER_1_281,VPWR,li1,135.4700,13.6000,1.799992
FILLER_1_279,VPWR,li1,134.0900,13.6000,1.799992
FILLER_1_275,VPWR,li1,132.9400,13.6000,1.799992
FILLER_1_263,VPWR,li1,129.2600,13.6000,1.799992
FILLER_1_251,VPWR,li1,123.7400,13.6000,1.799992
FILLER_1_233,VPWR,li1,113.1600,13.6000,1.799992
FILLER_1_225,VPWR,li1,110.8600,13.6000,1.799992
FILLER_1_207,VPWR,li1,100.9700,13.6000,1.799992
FILLER_1_199,VPWR,li1,98.9000,13.6000,1.799992
FILLER_1_181,VPWR,li1,89.2400,13.6000,1.799993
FILLER_1_169,VPWR,li1,86.0200,13.6000,1.799993
FILLER_1_160,VPWR,li1,80.9600,13.6000,1.799993
FILLER_1_148,VPWR,li1,76.3600,13.6000,1.799993
FILLER_1_129,VPWR,li1,65.5500,13.6000,1.799994
FILLER_1_104,VPWR,li1,55.2000,13.6000,1.799995
FILLER_1_92,VPWR,li1,50.6000,13.6000,1.799995
FILLER_1_71,VPWR,li1,39.1000,13.6000,1.799997
FILLER_1_63,VPWR,li1,34.7300,13.6000,1.799997
FILLER_1_57,VPWR,li1,33.1200,13.6000,1.799997
FILLER_1_55,VPWR,li1,31.0500,13.6000,1.799998
FILLER_1_51,VPWR,li1,29.9000,13.6000,1.799998
FILLER_1_39,VPWR,li1,26.2200,13.6000,1.799998
FILLER_1_27,VPWR,li1,20.7000,13.6000,1.799999
FILLER_1_15,VPWR,li1,15.1800,13.6000,1.799999
FILLER_1_3,VPWR,li1,9.6600,13.6000,1.799999
FILLER_0_281,VPWR,li1,135.4700,13.6000,1.799992
FILLER_0_273,VPWR,li1,131.7900,13.6000,1.799992
FILLER_0_265,VPWR,li1,129.2600,13.6000,1.799992
FILLER_0_253,VPWR,li1,124.6600,13.6000,1.799992
FILLER_0_249,VPWR,li1,120.7500,13.6000,1.799992
FILLER_0_237,VPWR,li1,117.3000,13.6000,1.799992
FILLER_0_225,VPWR,li1,111.7800,13.6000,1.799992
FILLER_0_223,VPWR,li1,108.3300,13.6000,1.799992
FILLER_0_219,VPWR,li1,107.1800,13.6000,1.799992
FILLER_0_213,VPWR,li1,103.7300,13.6000,1.799992
FILLER_0_209,VPWR,li1,102.5800,13.6000,1.799992
FILLER_0_197,VPWR,li1,98.9000,13.6000,1.799992
FILLER_0_192,VPWR,li1,94.7600,13.6000,1.799993
FILLER_0_181,VPWR,li1,90.1600,13.6000,1.799993
FILLER_0_169,VPWR,li1,86.0200,13.6000,1.799993
FILLER_0_165,VPWR,li1,82.1100,13.6000,1.799993
FILLER_0_153,VPWR,li1,78.6600,13.6000,1.799993
FILLER_0_141,VPWR,li1,73.1400,13.6000,1.799994
FILLER_0_137,VPWR,li1,69.2300,13.6000,1.799994
FILLER_0_125,VPWR,li1,65.7800,13.6000,1.799994
FILLER_0_113,VPWR,li1,60.2600,13.6000,1.799994
FILLER_0_109,VPWR,li1,56.3500,13.6000,1.799995
FILLER_0_97,VPWR,li1,52.9000,13.6000,1.799995
FILLER_0_85,VPWR,li1,47.3800,13.6000,1.799996
FILLER_0_81,VPWR,li1,43.4700,13.6000,1.799996
FILLER_0_69,VPWR,li1,40.0200,13.6000,1.799997
FILLER_0_57,VPWR,li1,34.5000,13.6000,1.799997
FILLER_0_53,VPWR,li1,30.5900,13.6000,1.799998
FILLER_0_41,VPWR,li1,27.1400,13.6000,1.799998
FILLER_0_29,VPWR,li1,21.6200,13.6000,1.799999
FILLER_0_27,VPWR,li1,18.1700,13.6000,1.799999
FILLER_0_15,VPWR,li1,15.1800,13.6000,1.799999
FILLER_0_3,VPWR,li1,9.6600,13.6000,1.799999
hold8,VPWR,li1,110.8600,19.0400,1.799994
hold7,VPWR,li1,124.6600,29.9200,1.799996
hold6,VPWR,li1,120.9800,24.4800,1.799962
hold5,VPWR,li1,123.7400,19.0400,1.799994
hold4,VPWR,li1,123.7400,35.3600,1.799986
hold3,VPWR,li1,103.0400,29.9200,1.799996
hold2,VPWR,li1,84.1800,35.3600,1.799989
hold1,VPWR,li1,105.3400,24.4800,1.799962
clkload0,VPWR,li1,61.1800,24.4800,1.799973
clkbuf_1_1__f_clk,VPWR,li1,91.5400,24.4800,1.799963
clkbuf_1_0__f_clk,VPWR,li1,64.4000,24.4800,1.799970
_083__1,VPWR,li1,96.3700,29.9200,1.799996
clkbuf_0_clk,VPWR,li1,78.2000,24.4800,1.799966
fanout35,VPWR,li1,71.3000,24.4800,1.799968
fanout34,VPWR,li1,74.0600,19.0400,1.799995
fanout33,VPWR,li1,76.1300,19.0400,1.799995
fanout32,VPWR,li1,59.8000,19.0400,1.799996
fanout31,VPWR,li1,38.1800,19.0400,1.799998
wire30,VPWR,li1,92.6900,19.0400,1.799995
max_cap29,VPWR,li1,107.4100,19.0400,1.799994
fanout28,VPWR,li1,80.0400,24.4800,1.799965
output27,VPWR,li1,137.0800,35.3600,1.799986
output26,VPWR,li1,130.1800,35.3600,1.799986
output25,VPWR,li1,126.5000,35.3600,1.799986
output24,VPWR,li1,112.7000,35.3600,1.799987
output23,VPWR,li1,103.9600,35.3600,1.799987
output22,VPWR,li1,97.0600,35.3600,1.799988
output21,VPWR,li1,86.4800,35.3600,1.799989
output20,VPWR,li1,77.7400,35.3600,1.799990
output19,VPWR,li1,69.0000,35.3600,1.799991
output18,VPWR,li1,60.2600,35.3600,1.799992
output17,VPWR,li1,51.5200,35.3600,1.799993
output16,VPWR,li1,42.7800,35.3600,1.799995
output15,VPWR,li1,34.0400,35.3600,1.799996
output14,VPWR,li1,25.3000,35.3600,1.799997
output13,VPWR,li1,16.5600,35.3600,1.799998
output12,VPWR,li1,7.8200,35.3600,1.799998
output11,VPWR,li1,133.4000,35.3600,1.799986
output10,VPWR,li1,137.0800,35.3600,1.799986
output9,VPWR,li1,135.2400,35.3600,1.799986
output8,VPWR,li1,137.0800,29.9200,1.799996
output7,VPWR,li1,137.0800,24.4800,1.799962
output6,VPWR,li1,137.0800,19.0400,1.799994
output5,VPWR,li1,137.0800,13.6000,1.799992
output4,VPWR,li1,133.4000,13.6000,1.799992
output3,VPWR,li1,137.0800,13.6000,1.799992
input2,VPWR,li1,9.4300,35.3600,1.799998
input1,VPWR,li1,7.5900,24.4800,1.799994
TAP_TAPCELL_ROW_9_79,VPWR,li1,134.5500,35.6660,1.799986
TAP_TAPCELL_ROW_9_78,VPWR,li1,121.6700,35.6660,1.799987
TAP_TAPCELL_ROW_9_77,VPWR,li1,108.7900,35.6660,1.799987
TAP_TAPCELL_ROW_9_76,VPWR,li1,95.9100,35.6660,1.799988
TAP_TAPCELL_ROW_9_75,VPWR,li1,83.0300,35.6660,1.799989
TAP_TAPCELL_ROW_9_74,VPWR,li1,70.1500,35.6660,1.799991
TAP_TAPCELL_ROW_9_73,VPWR,li1,57.2700,35.6660,1.799992
TAP_TAPCELL_ROW_9_72,VPWR,li1,44.3900,35.6660,1.799995
TAP_TAPCELL_ROW_9_71,VPWR,li1,31.5100,35.6660,1.799997
TAP_TAPCELL_ROW_9_70,VPWR,li1,18.6300,35.6660,1.799998
TAP_TAPCELL_ROW_8_69,VPWR,li1,121.6700,35.0530,1.799987
TAP_TAPCELL_ROW_8_68,VPWR,li1,95.9100,35.0530,1.799988
TAP_TAPCELL_ROW_8_67,VPWR,li1,70.1500,35.0530,1.799991
TAP_TAPCELL_ROW_8_66,VPWR,li1,44.3900,35.0530,1.799995
TAP_TAPCELL_ROW_8_65,VPWR,li1,18.6300,35.0530,1.799998
TAP_TAPCELL_ROW_7_64,VPWR,li1,134.5500,30.2260,1.799996
TAP_TAPCELL_ROW_7_63,VPWR,li1,108.7900,30.2260,1.799996
TAP_TAPCELL_ROW_7_62,VPWR,li1,83.0300,30.2260,1.799997
TAP_TAPCELL_ROW_7_61,VPWR,li1,57.2700,30.2260,1.799998
TAP_TAPCELL_ROW_7_60,VPWR,li1,31.5100,30.2260,1.799999
TAP_TAPCELL_ROW_6_59,VPWR,li1,121.6700,29.6130,1.799996
TAP_TAPCELL_ROW_6_58,VPWR,li1,95.9100,29.6130,1.799996
TAP_TAPCELL_ROW_6_57,VPWR,li1,70.1500,29.6130,1.799997
TAP_TAPCELL_ROW_6_56,VPWR,li1,44.3900,29.6130,1.799998
TAP_TAPCELL_ROW_6_55,VPWR,li1,18.6300,29.6130,1.799999
TAP_TAPCELL_ROW_5_54,VPWR,li1,134.5500,24.7860,1.799962
TAP_TAPCELL_ROW_5_53,VPWR,li1,108.7900,24.7860,1.799962
TAP_TAPCELL_ROW_5_52,VPWR,li1,83.0300,24.7860,1.799964
TAP_TAPCELL_ROW_5_51,VPWR,li1,57.2700,24.7860,1.799974
TAP_TAPCELL_ROW_5_50,VPWR,li1,31.5100,24.7860,1.799988
TAP_TAPCELL_ROW_4_49,VPWR,li1,121.6700,24.1730,1.799962
TAP_TAPCELL_ROW_4_48,VPWR,li1,95.9100,24.1730,1.799962
TAP_TAPCELL_ROW_4_47,VPWR,li1,70.1500,24.1730,1.799968
TAP_TAPCELL_ROW_4_46,VPWR,li1,44.3900,24.1730,1.799982
TAP_TAPCELL_ROW_4_45,VPWR,li1,18.6300,24.1730,1.799994
TAP_TAPCELL_ROW_3_44,VPWR,li1,134.5500,19.3460,1.799994
TAP_TAPCELL_ROW_3_43,VPWR,li1,108.7900,19.3460,1.799994
TAP_TAPCELL_ROW_3_42,VPWR,li1,83.0300,19.3460,1.799995
TAP_TAPCELL_ROW_3_41,VPWR,li1,57.2700,19.3460,1.799996
TAP_TAPCELL_ROW_3_40,VPWR,li1,31.5100,19.3460,1.799998
TAP_TAPCELL_ROW_2_39,VPWR,li1,121.6700,18.7330,1.799994
TAP_TAPCELL_ROW_2_38,VPWR,li1,95.9100,18.7330,1.799994
TAP_TAPCELL_ROW_2_37,VPWR,li1,70.1500,18.7330,1.799996
TAP_TAPCELL_ROW_2_36,VPWR,li1,44.3900,18.7330,1.799997
TAP_TAPCELL_ROW_2_35,VPWR,li1,18.6300,18.7330,1.799999
TAP_TAPCELL_ROW_1_34,VPWR,li1,134.5500,13.9060,1.799992
TAP_TAPCELL_ROW_1_33,VPWR,li1,108.7900,13.9060,1.799992
TAP_TAPCELL_ROW_1_32,VPWR,li1,83.0300,13.9060,1.799993
TAP_TAPCELL_ROW_1_31,VPWR,li1,57.2700,13.9060,1.799995
TAP_TAPCELL_ROW_1_30,VPWR,li1,31.5100,13.9060,1.799998
TAP_TAPCELL_ROW_0_29,VPWR,li1,134.5500,13.2930,1.799992
TAP_TAPCELL_ROW_0_28,VPWR,li1,121.6700,13.2930,1.799992
TAP_TAPCELL_ROW_0_27,VPWR,li1,108.7900,13.2930,1.799992
TAP_TAPCELL_ROW_0_26,VPWR,li1,95.9100,13.2930,1.799993
TAP_TAPCELL_ROW_0_25,VPWR,li1,83.0300,13.2930,1.799993
TAP_TAPCELL_ROW_0_24,VPWR,li1,70.1500,13.2930,1.799994
TAP_TAPCELL_ROW_0_23,VPWR,li1,57.2700,13.2930,1.799995
TAP_TAPCELL_ROW_0_22,VPWR,li1,44.3900,13.2930,1.799996
TAP_TAPCELL_ROW_0_21,VPWR,li1,31.5100,13.2930,1.799998
TAP_TAPCELL_ROW_0_20,VPWR,li1,18.6300,13.2930,1.799999
PHY_EDGE_ROW_9_Left_19,VPWR,li1,6.2100,35.3600,1.799998
PHY_EDGE_ROW_8_Left_18,VPWR,li1,6.2100,35.3600,1.799998
PHY_EDGE_ROW_7_Left_17,VPWR,li1,6.2100,29.9200,1.799999
PHY_EDGE_ROW_6_Left_16,VPWR,li1,6.2100,29.9200,1.799999
PHY_EDGE_ROW_5_Left_15,VPWR,li1,6.2100,24.4800,1.799994
PHY_EDGE_ROW_4_Left_14,VPWR,li1,6.2100,24.4800,1.799994
PHY_EDGE_ROW_3_Left_13,VPWR,li1,6.2100,19.0400,1.799999
PHY_EDGE_ROW_2_Left_12,VPWR,li1,6.2100,19.0400,1.799999
PHY_EDGE_ROW_1_Left_11,VPWR,li1,6.2100,13.6000,1.799999
PHY_EDGE_ROW_0_Left_10,VPWR,li1,6.2100,13.6000,1.799999
PHY_EDGE_ROW_9_Right_9,VPWR,li1,138.6900,35.3600,1.799986
PHY_EDGE_ROW_8_Right_8,VPWR,li1,138.6900,35.3600,1.799986
PHY_EDGE_ROW_7_Right_7,VPWR,li1,138.6900,29.9200,1.799996
PHY_EDGE_ROW_6_Right_6,VPWR,li1,138.6900,29.9200,1.799996
PHY_EDGE_ROW_5_Right_5,VPWR,li1,138.6900,24.4800,1.799962
PHY_EDGE_ROW_4_Right_4,VPWR,li1,138.6900,24.4800,1.799962
PHY_EDGE_ROW_3_Right_3,VPWR,li1,138.6900,19.0400,1.799994
PHY_EDGE_ROW_2_Right_2,VPWR,li1,138.6900,19.0400,1.799994
PHY_EDGE_ROW_1_Right_1,VPWR,li1,138.6900,13.6000,1.799992
PHY_EDGE_ROW_0_Right_0,VPWR,li1,138.6900,13.6000,1.799992
_172_,VPWR,li1,34.5000,19.0400,1.799998
_171_,VPWR,li1,43.9300,13.6000,1.799996
_170_,VPWR,li1,61.1800,13.6000,1.799994
_169_,VPWR,li1,69.9200,13.6000,1.799994
_168_,VPWR,li1,66.2400,35.3600,1.799991
_167_,VPWR,li1,54.2800,35.3600,1.799993
_166_,VPWR,li1,89.7000,35.3600,1.799988
_165_,VPWR,li1,99.8200,24.4800,1.799962
_164_,VPWR,li1,33.5800,35.3600,1.799996
_163_,VPWR,li1,27.6000,29.9200,1.799999
_162_,VPWR,li1,84.6400,19.0400,1.799995
_161_,VPWR,li1,27.6000,24.4800,1.799991
_160_,VPWR,li1,104.4200,35.3600,1.799987
_159_,VPWR,li1,117.7600,35.3600,1.799987
_158_,VPWR,li1,119.1400,29.9200,1.799996
_157_,VPWR,li1,117.7600,24.4800,1.799962
_156_,VPWR,li1,106.2600,19.0400,1.799994
_155_,VPWR,li1,117.3000,13.6000,1.799992
_154_,VPWR,li1,93.3800,13.6000,1.799993
_153_,VPWR,li1,104.8800,13.6000,1.799992
_152_,VPWR,li1,103.0400,29.9200,1.799996
_151_,VPWR,li1,35.8800,13.6000,1.799997
_150_,VPWR,li1,37.4900,13.6000,1.799997
_149_,VPWR,li1,42.0900,19.0400,1.799997
_148_,VPWR,li1,50.8300,19.0400,1.799997
_147_,VPWR,li1,57.7300,19.0400,1.799996
_146_,VPWR,li1,55.2000,19.0400,1.799996
_145_,VPWR,li1,66.0100,19.0400,1.799996
_144_,VPWR,li1,63.7100,19.0400,1.799996
_143_,VPWR,li1,65.5500,29.9200,1.799997
