Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_7_57,VPWR,li1,34.5000,29.9200,1.799981
FILLER_7_55,VPWR,li1,31.0500,29.9200,1.799985
FILLER_7_51,VPWR,li1,29.9000,29.9200,1.799985
FILLER_7_39,VPWR,li1,26.2200,29.9200,1.799988
FILLER_7_27,VPWR,li1,20.7000,29.9200,1.799992
FILLER_7_15,VPWR,li1,15.1800,29.9200,1.799992
FILLER_7_3,VPWR,li1,9.6600,29.9200,1.799992
FILLER_6_269,VPWR,li1,129.7200,29.9200,1.799934
FILLER_6_243,VPWR,li1,117.5300,29.9200,1.799937
FILLER_6_231,VPWR,li1,114.5400,29.9200,1.799937
FILLER_6_219,VPWR,li1,109.0200,29.9200,1.799939
FILLER_6_200,VPWR,li1,98.2100,29.9200,1.799942
FILLER_6_193,VPWR,li1,94.9900,29.9200,1.799944
FILLER_6_181,VPWR,li1,91.5400,29.9200,1.799945
FILLER_6_172,VPWR,li1,84.8700,29.9200,1.799948
FILLER_6_162,VPWR,li1,80.5000,29.9200,1.799950
FILLER_6_149,VPWR,li1,74.2900,29.9200,1.799953
FILLER_6_141,VPWR,li1,72.2200,29.9200,1.799955
FILLER_6_139,VPWR,li1,69.6900,29.9200,1.799957
FILLER_6_114,VPWR,li1,59.8000,29.9200,1.799963
FILLER_6_102,VPWR,li1,55.2000,29.9200,1.799966
FILLER_6_85,VPWR,li1,45.5400,29.9200,1.799974
FILLER_6_83,VPWR,li1,43.9300,29.9200,1.799974
FILLER_6_77,VPWR,li1,42.3200,29.9200,1.799975
FILLER_6_65,VPWR,li1,38.1800,29.9200,1.799978
FILLER_6_53,VPWR,li1,32.6600,29.9200,1.799983
FILLER_6_41,VPWR,li1,27.1400,29.9200,1.799988
FILLER_6_29,VPWR,li1,21.6200,29.9200,1.799992
FILLER_6_27,VPWR,li1,18.1700,29.9200,1.799992
FILLER_6_15,VPWR,li1,15.1800,29.9200,1.799992
FILLER_6_3,VPWR,li1,9.6600,29.9200,1.799992
FILLER_5_281,VPWR,li1,135.4700,24.4800,1.799778
FILLER_5_279,VPWR,li1,134.0900,24.4800,1.799778
FILLER_5_262,VPWR,li1,126.2700,24.4800,1.799778
FILLER_5_252,VPWR,li1,121.6700,24.4800,1.799778
FILLER_5_233,VPWR,li1,113.1600,24.4800,1.799779
FILLER_5_225,VPWR,li1,110.8600,24.4800,1.799779
FILLER_5_223,VPWR,li1,108.3300,24.4800,1.799780
FILLER_5_199,VPWR,li1,97.9800,24.4800,1.799786
FILLER_5_169,VPWR,li1,83.9500,24.4800,1.799806
FILLER_5_167,VPWR,li1,82.5700,24.4800,1.799810
FILLER_5_143,VPWR,li1,72.2200,24.4800,1.799832
FILLER_5_131,VPWR,li1,68.5400,24.4800,1.799843
FILLER_5_121,VPWR,li1,61.4100,24.4800,1.799861
FILLER_5_113,VPWR,li1,59.3400,24.4800,1.799866
FILLER_5_111,VPWR,li1,56.8100,24.4800,1.799878
FILLER_5_105,VPWR,li1,55.2000,24.4800,1.799878
FILLER_5_81,VPWR,li1,45.5400,24.4800,1.799908
FILLER_5_69,VPWR,li1,40.0200,24.4800,1.799920
FILLER_5_57,VPWR,li1,34.5000,24.4800,1.799936
FILLER_5_55,VPWR,li1,31.0500,24.4800,1.799945
FILLER_5_43,VPWR,li1,28.0600,24.4800,1.799956
FILLER_5_31,VPWR,li1,22.5400,24.4800,1.799972
FILLER_5_19,VPWR,li1,17.0200,24.4800,1.799972
FILLER_5_7,VPWR,li1,11.5000,24.4800,1.799972
FILLER_4_273,VPWR,li1,131.7900,24.4800,1.799778
FILLER_4_265,VPWR,li1,129.2600,24.4800,1.799778
FILLER_4_253,VPWR,li1,124.6600,24.4800,1.799778
FILLER_4_248,VPWR,li1,120.5200,24.4800,1.799778
FILLER_4_226,VPWR,li1,110.8600,24.4800,1.799779
FILLER_4_214,VPWR,li1,106.7200,24.4800,1.799780
FILLER_4_194,VPWR,li1,95.2200,24.4800,1.799788
FILLER_4_182,VPWR,li1,92.0000,24.4800,1.799793
FILLER_4_170,VPWR,li1,86.4800,24.4800,1.799802
FILLER_4_158,VPWR,li1,80.9600,24.4800,1.799810
FILLER_4_141,VPWR,li1,71.7600,24.4800,1.799832
FILLER_4_139,VPWR,li1,69.6900,24.4800,1.799837
FILLER_4_131,VPWR,li1,67.6200,24.4800,1.799843
FILLER_4_121,VPWR,li1,61.4100,24.4800,1.799861
FILLER_4_109,VPWR,li1,58.4200,24.4800,1.799872
FILLER_4_97,VPWR,li1,52.9000,24.4800,1.799884
FILLER_4_85,VPWR,li1,47.3800,24.4800,1.799900
FILLER_4_83,VPWR,li1,43.9300,24.4800,1.799914
FILLER_4_77,VPWR,li1,42.3200,24.4800,1.799914
FILLER_4_65,VPWR,li1,38.1800,24.4800,1.799925
FILLER_4_53,VPWR,li1,32.6600,24.4800,1.799945
FILLER_4_41,VPWR,li1,27.1400,24.4800,1.799956
FILLER_4_29,VPWR,li1,21.6200,24.4800,1.799972
FILLER_4_27,VPWR,li1,18.1700,24.4800,1.799972
FILLER_4_15,VPWR,li1,15.1800,24.4800,1.799972
FILLER_4_3,VPWR,li1,9.6600,24.4800,1.799972
FILLER_3_281,VPWR,li1,135.4700,19.0400,1.799966
FILLER_3_276,VPWR,li1,133.4000,19.0400,1.799966
FILLER_3_249,VPWR,li1,122.8200,19.0400,1.799967
FILLER_3_237,VPWR,li1,117.3000,19.0400,1.799968
FILLER_3_225,VPWR,li1,111.7800,19.0400,1.799968
FILLER_3_212,VPWR,li1,105.8000,19.0400,1.799969
FILLER_3_201,VPWR,li1,98.9000,19.0400,1.799970
FILLER_3_189,VPWR,li1,95.2200,19.0400,1.799970
FILLER_3_177,VPWR,li1,89.7000,19.0400,1.799971
FILLER_3_166,VPWR,li1,82.3400,19.0400,1.799972
FILLER_3_159,VPWR,li1,79.1200,19.0400,1.799972
FILLER_3_151,VPWR,li1,76.8200,19.0400,1.799973
FILLER_3_139,VPWR,li1,72.2200,19.0400,1.799974
FILLER_3_133,VPWR,li1,67.1600,19.0400,1.799976
FILLER_3_125,VPWR,li1,64.8600,19.0400,1.799977
FILLER_3_113,VPWR,li1,60.2600,19.0400,1.799978
FILLER_3_108,VPWR,li1,56.1200,19.0400,1.799980
FILLER_3_89,VPWR,li1,46.6900,19.0400,1.799983
FILLER_3_81,VPWR,li1,44.6200,19.0400,1.799984
FILLER_3_69,VPWR,li1,40.0200,19.0400,1.799986
FILLER_3_57,VPWR,li1,34.5000,19.0400,1.799989
FILLER_3_55,VPWR,li1,31.0500,19.0400,1.799991
FILLER_3_51,VPWR,li1,29.9000,19.0400,1.799991
FILLER_3_39,VPWR,li1,26.2200,19.0400,1.799993
FILLER_3_27,VPWR,li1,20.7000,19.0400,1.799995
FILLER_3_15,VPWR,li1,15.1800,19.0400,1.799995
FILLER_3_3,VPWR,li1,9.6600,19.0400,1.799995
FILLER_2_281,VPWR,li1,135.4700,19.0400,1.799966
FILLER_2_253,VPWR,li1,122.5900,19.0400,1.799967
FILLER_2_251,VPWR,li1,121.2100,19.0400,1.799967
FILLER_2_245,VPWR,li1,119.6000,19.0400,1.799967
FILLER_2_233,VPWR,li1,115.4600,19.0400,1.799968
FILLER_2_221,VPWR,li1,109.9400,19.0400,1.799969
FILLER_2_209,VPWR,li1,104.4200,19.0400,1.799969
FILLER_2_197,VPWR,li1,98.9000,19.0400,1.799970
FILLER_2_195,VPWR,li1,95.4500,19.0400,1.799970
FILLER_2_183,VPWR,li1,92.4600,19.0400,1.799970
FILLER_2_165,VPWR,li1,82.8000,19.0400,1.799972
FILLER_2_139,VPWR,li1,69.6900,19.0400,1.799975
FILLER_2_130,VPWR,li1,65.5500,19.0400,1.799976
FILLER_2_126,VPWR,li1,63.7100,19.0400,1.799977
FILLER_2_114,VPWR,li1,60.7200,19.0400,1.799978
FILLER_2_83,VPWR,li1,43.9300,19.0400,1.799985
FILLER_2_77,VPWR,li1,42.3200,19.0400,1.799985
FILLER_2_65,VPWR,li1,38.1800,19.0400,1.799987
FILLER_2_53,VPWR,li1,32.6600,19.0400,1.799990
FILLER_2_41,VPWR,li1,27.1400,19.0400,1.799993
FILLER_2_29,VPWR,li1,21.6200,19.0400,1.799995
FILLER_2_27,VPWR,li1,18.1700,19.0400,1.799995
FILLER_2_15,VPWR,li1,15.1800,19.0400,1.799995
FILLER_2_3,VPWR,li1,9.6600,19.0400,1.799995
FILLER_1_281,VPWR,li1,135.4700,13.6000,1.799951
FILLER_1_279,VPWR,li1,134.0900,13.6000,1.799951
FILLER_1_259,VPWR,li1,125.5800,13.6000,1.799952
FILLER_1_233,VPWR,li1,113.1600,13.6000,1.799954
FILLER_1_225,VPWR,li1,110.8600,13.6000,1.799954
FILLER_1_222,VPWR,li1,108.1000,13.6000,1.799955
FILLER_1_210,VPWR,li1,104.8800,13.6000,1.799956
FILLER_1_198,VPWR,li1,99.3600,13.6000,1.799957
FILLER_1_186,VPWR,li1,93.8400,13.6000,1.799958
FILLER_1_169,VPWR,li1,83.4900,13.6000,1.799961
FILLER_1_165,VPWR,li1,82.1100,13.6000,1.799961
FILLER_1_153,VPWR,li1,78.6600,13.6000,1.799963
FILLER_1_146,VPWR,li1,72.9100,13.6000,1.799965
FILLER_1_142,VPWR,li1,71.7600,13.6000,1.799965
FILLER_1_125,VPWR,li1,63.2500,13.6000,1.799969
FILLER_1_113,VPWR,li1,60.2600,13.6000,1.799970
FILLER_1_93,VPWR,li1,48.9900,13.6000,1.799977
FILLER_1_81,VPWR,li1,45.5400,13.6000,1.799978
FILLER_1_69,VPWR,li1,40.0200,13.6000,1.799982
FILLER_1_57,VPWR,li1,34.5000,13.6000,1.799985
FILLER_1_55,VPWR,li1,31.0500,13.6000,1.799988
FILLER_1_51,VPWR,li1,29.9000,13.6000,1.799988
FILLER_1_39,VPWR,li1,26.2200,13.6000,1.799990
FILLER_1_27,VPWR,li1,20.7000,13.6000,1.799994
FILLER_1_15,VPWR,li1,15.1800,13.6000,1.799994
FILLER_1_3,VPWR,li1,9.6600,13.6000,1.799994
FILLER_0_281,VPWR,li1,135.4700,13.6000,1.799951
FILLER_0_277,VPWR,li1,133.6300,13.6000,1.799951
FILLER_0_253,VPWR,li1,124.6600,13.6000,1.799952
FILLER_0_251,VPWR,li1,121.2100,13.6000,1.799953
FILLER_0_247,VPWR,li1,120.0600,13.6000,1.799953
FILLER_0_237,VPWR,li1,114.7700,13.6000,1.799954
FILLER_0_225,VPWR,li1,111.7800,13.6000,1.799954
FILLER_0_221,VPWR,li1,107.8700,13.6000,1.799955
FILLER_0_209,VPWR,li1,104.4200,13.6000,1.799956
FILLER_0_197,VPWR,li1,98.9000,13.6000,1.799957
FILLER_0_193,VPWR,li1,94.9900,13.6000,1.799958
FILLER_0_181,VPWR,li1,91.5400,13.6000,1.799959
FILLER_0_169,VPWR,li1,86.0200,13.6000,1.799960
FILLER_0_165,VPWR,li1,82.1100,13.6000,1.799961
FILLER_0_153,VPWR,li1,78.6600,13.6000,1.799963
FILLER_0_141,VPWR,li1,73.1400,13.6000,1.799965
FILLER_0_137,VPWR,li1,69.2300,13.6000,1.799966
FILLER_0_125,VPWR,li1,65.7800,13.6000,1.799967
FILLER_0_113,VPWR,li1,60.2600,13.6000,1.799970
FILLER_0_109,VPWR,li1,56.3500,13.6000,1.799972
FILLER_0_97,VPWR,li1,52.9000,13.6000,1.799974
FILLER_0_85,VPWR,li1,47.3800,13.6000,1.799977
FILLER_0_81,VPWR,li1,43.4700,13.6000,1.799980
FILLER_0_69,VPWR,li1,40.0200,13.6000,1.799982
FILLER_0_57,VPWR,li1,34.5000,13.6000,1.799985
FILLER_0_53,VPWR,li1,30.5900,13.6000,1.799988
FILLER_0_41,VPWR,li1,27.1400,13.6000,1.799990
FILLER_0_29,VPWR,li1,21.6200,13.6000,1.799994
FILLER_0_27,VPWR,li1,18.1700,13.6000,1.799994
FILLER_0_15,VPWR,li1,15.1800,13.6000,1.799994
FILLER_0_3,VPWR,li1,9.6600,13.6000,1.799994
ANTENNA_3,VPWR,li1,127.8800,19.0400,1.799966
ANTENNA_2,VPWR,li1,126.0400,19.0400,1.799967
ANTENNA_1,VPWR,li1,126.9600,19.0400,1.799967
hold13,VPWR,li1,119.6000,24.4800,1.799778
hold12,VPWR,li1,119.6000,29.9200,1.799936
hold11,VPWR,li1,122.8200,13.6000,1.799952
hold10,VPWR,li1,115.9200,35.3600,1.799924
hold9,VPWR,li1,123.7400,35.3600,1.799922
hold8,VPWR,li1,131.1000,13.6000,1.799951
hold7,VPWR,li1,124.6600,29.9200,1.799935
hold6,VPWR,li1,128.3400,24.4800,1.799778
hold5,VPWR,li1,134.3200,24.4800,1.799778
hold4,VPWR,li1,127.4200,35.3600,1.799921
hold3,VPWR,li1,135.7000,35.3600,1.799920
hold2,VPWR,li1,132.0200,24.4800,1.799778
hold1,VPWR,li1,136.1600,29.9200,1.799934
clkload0,VPWR,li1,75.6700,24.4800,1.799821
clkbuf_1_1__f_clk,VPWR,li1,103.5000,24.4800,1.799781
clkbuf_1_0__f_clk,VPWR,li1,77.7400,24.4800,1.799816
clkbuf_0_clk,VPWR,li1,91.0800,24.4800,1.799793
fanout21,VPWR,li1,68.5400,19.0400,1.799976
fanout20,VPWR,li1,86.9400,19.0400,1.799971
fanout19,VPWR,li1,55.2000,19.0400,1.799980
output18,VPWR,li1,136.1600,35.3600,1.799920
output17,VPWR,li1,118.6800,35.3600,1.799923
output16,VPWR,li1,100.2800,35.3600,1.799929
output15,VPWR,li1,84.1800,35.3600,1.799937
output14,VPWR,li1,64.4000,35.3600,1.799951
output13,VPWR,li1,46.4600,35.3600,1.799966
output12,VPWR,li1,28.5200,35.3600,1.799983
output11,VPWR,li1,10.5800,35.3600,1.799990
output10,VPWR,li1,137.0800,24.4800,1.799778
output9,VPWR,li1,135.7000,29.9200,1.799934
output8,VPWR,li1,137.0800,24.4800,1.799778
output7,VPWR,li1,137.0800,19.0400,1.799966
output6,VPWR,li1,137.0800,19.0400,1.799966
output5,VPWR,li1,137.0800,13.6000,1.799951
output4,VPWR,li1,128.3400,13.6000,1.799952
output3,VPWR,li1,137.0800,13.6000,1.799951
input2,VPWR,li1,7.8200,35.3600,1.799989
input1,VPWR,li1,7.8200,24.4800,1.799972
TAP_TAPCELL_ROW_9_79,VPWR,li1,134.5500,35.6660,1.799920
TAP_TAPCELL_ROW_9_78,VPWR,li1,121.6700,35.6660,1.799923
TAP_TAPCELL_ROW_9_77,VPWR,li1,108.7900,35.6660,1.799926
TAP_TAPCELL_ROW_9_76,VPWR,li1,95.9100,35.6660,1.799931
TAP_TAPCELL_ROW_9_75,VPWR,li1,83.0300,35.6660,1.799938
TAP_TAPCELL_ROW_9_74,VPWR,li1,70.1500,35.6660,1.799947
TAP_TAPCELL_ROW_9_73,VPWR,li1,57.2700,35.6660,1.799957
TAP_TAPCELL_ROW_9_72,VPWR,li1,44.3900,35.6660,1.799968
TAP_TAPCELL_ROW_9_71,VPWR,li1,31.5100,35.6660,1.799981
TAP_TAPCELL_ROW_9_70,VPWR,li1,18.6300,35.6660,1.799990
TAP_TAPCELL_ROW_8_69,VPWR,li1,121.6700,35.0530,1.799923
TAP_TAPCELL_ROW_8_68,VPWR,li1,95.9100,35.0530,1.799931
TAP_TAPCELL_ROW_8_67,VPWR,li1,70.1500,35.0530,1.799947
TAP_TAPCELL_ROW_8_66,VPWR,li1,44.3900,35.0530,1.799968
TAP_TAPCELL_ROW_8_65,VPWR,li1,18.6300,35.0530,1.799990
TAP_TAPCELL_ROW_7_64,VPWR,li1,134.5500,30.2260,1.799934
TAP_TAPCELL_ROW_7_63,VPWR,li1,108.7900,30.2260,1.799939
TAP_TAPCELL_ROW_7_62,VPWR,li1,83.0300,30.2260,1.799949
TAP_TAPCELL_ROW_7_61,VPWR,li1,57.2700,30.2260,1.799965
TAP_TAPCELL_ROW_7_60,VPWR,li1,31.5100,30.2260,1.799985
TAP_TAPCELL_ROW_6_59,VPWR,li1,121.6700,29.6130,1.799935
TAP_TAPCELL_ROW_6_58,VPWR,li1,95.9100,29.6130,1.799943
TAP_TAPCELL_ROW_6_57,VPWR,li1,70.1500,29.6130,1.799957
TAP_TAPCELL_ROW_6_56,VPWR,li1,44.3900,29.6130,1.799974
TAP_TAPCELL_ROW_6_55,VPWR,li1,18.6300,29.6130,1.799992
TAP_TAPCELL_ROW_5_54,VPWR,li1,134.5500,24.7860,1.799778
TAP_TAPCELL_ROW_5_53,VPWR,li1,108.7900,24.7860,1.799780
TAP_TAPCELL_ROW_5_52,VPWR,li1,83.0300,24.7860,1.799806
TAP_TAPCELL_ROW_5_51,VPWR,li1,57.2700,24.7860,1.799872
TAP_TAPCELL_ROW_5_50,VPWR,li1,31.5100,24.7860,1.799945
TAP_TAPCELL_ROW_4_49,VPWR,li1,121.6700,24.1730,1.799778
TAP_TAPCELL_ROW_4_48,VPWR,li1,95.9100,24.1730,1.799788
TAP_TAPCELL_ROW_4_47,VPWR,li1,70.1500,24.1730,1.799837
TAP_TAPCELL_ROW_4_46,VPWR,li1,44.3900,24.1730,1.799908
TAP_TAPCELL_ROW_4_45,VPWR,li1,18.6300,24.1730,1.799972
TAP_TAPCELL_ROW_3_44,VPWR,li1,134.5500,19.3460,1.799966
TAP_TAPCELL_ROW_3_43,VPWR,li1,108.7900,19.3460,1.799969
TAP_TAPCELL_ROW_3_42,VPWR,li1,83.0300,19.3460,1.799972
TAP_TAPCELL_ROW_3_41,VPWR,li1,57.2700,19.3460,1.799979
TAP_TAPCELL_ROW_3_40,VPWR,li1,31.5100,19.3460,1.799991
TAP_TAPCELL_ROW_2_39,VPWR,li1,121.6700,18.7330,1.799967
TAP_TAPCELL_ROW_2_38,VPWR,li1,95.9100,18.7330,1.799970
TAP_TAPCELL_ROW_2_37,VPWR,li1,70.1500,18.7330,1.799975
TAP_TAPCELL_ROW_2_36,VPWR,li1,44.3900,18.7330,1.799984
TAP_TAPCELL_ROW_2_35,VPWR,li1,18.6300,18.7330,1.799995
TAP_TAPCELL_ROW_1_34,VPWR,li1,134.5500,13.9060,1.799951
TAP_TAPCELL_ROW_1_33,VPWR,li1,108.7900,13.9060,1.799955
TAP_TAPCELL_ROW_1_32,VPWR,li1,83.0300,13.9060,1.799961
TAP_TAPCELL_ROW_1_31,VPWR,li1,57.2700,13.9060,1.799972
TAP_TAPCELL_ROW_1_30,VPWR,li1,31.5100,13.9060,1.799988
TAP_TAPCELL_ROW_0_29,VPWR,li1,134.5500,13.2930,1.799951
TAP_TAPCELL_ROW_0_28,VPWR,li1,121.6700,13.2930,1.799953
TAP_TAPCELL_ROW_0_27,VPWR,li1,108.7900,13.2930,1.799955
TAP_TAPCELL_ROW_0_26,VPWR,li1,95.9100,13.2930,1.799958
TAP_TAPCELL_ROW_0_25,VPWR,li1,83.0300,13.2930,1.799961
TAP_TAPCELL_ROW_0_24,VPWR,li1,70.1500,13.2930,1.799966
TAP_TAPCELL_ROW_0_23,VPWR,li1,57.2700,13.2930,1.799972
TAP_TAPCELL_ROW_0_22,VPWR,li1,44.3900,13.2930,1.799980
TAP_TAPCELL_ROW_0_21,VPWR,li1,31.5100,13.2930,1.799988
TAP_TAPCELL_ROW_0_20,VPWR,li1,18.6300,13.2930,1.799994
PHY_EDGE_ROW_9_Left_19,VPWR,li1,6.2100,35.3600,1.799989
PHY_EDGE_ROW_8_Left_18,VPWR,li1,6.2100,35.3600,1.799989
PHY_EDGE_ROW_7_Left_17,VPWR,li1,6.2100,29.9200,1.799992
PHY_EDGE_ROW_6_Left_16,VPWR,li1,6.2100,29.9200,1.799992
PHY_EDGE_ROW_5_Left_15,VPWR,li1,6.2100,24.4800,1.799972
PHY_EDGE_ROW_4_Left_14,VPWR,li1,6.2100,24.4800,1.799972
PHY_EDGE_ROW_3_Left_13,VPWR,li1,6.2100,19.0400,1.799995
PHY_EDGE_ROW_2_Left_12,VPWR,li1,6.2100,19.0400,1.799995
PHY_EDGE_ROW_1_Left_11,VPWR,li1,6.2100,13.6000,1.799994
PHY_EDGE_ROW_0_Left_10,VPWR,li1,6.2100,13.6000,1.799994
PHY_EDGE_ROW_9_Right_9,VPWR,li1,138.6900,35.3600,1.799920
PHY_EDGE_ROW_8_Right_8,VPWR,li1,138.6900,35.3600,1.799920
PHY_EDGE_ROW_7_Right_7,VPWR,li1,138.6900,29.9200,1.799934
PHY_EDGE_ROW_6_Right_6,VPWR,li1,138.6900,29.9200,1.799934
PHY_EDGE_ROW_5_Right_5,VPWR,li1,138.6900,24.4800,1.799778
PHY_EDGE_ROW_4_Right_4,VPWR,li1,138.6900,24.4800,1.799778
PHY_EDGE_ROW_3_Right_3,VPWR,li1,138.6900,19.0400,1.799966
PHY_EDGE_ROW_2_Right_2,VPWR,li1,138.6900,19.0400,1.799966
PHY_EDGE_ROW_1_Right_1,VPWR,li1,138.6900,13.6000,1.799951
PHY_EDGE_ROW_0_Right_0,VPWR,li1,138.6900,13.6000,1.799951
_123_,VPWR,li1,102.5800,29.9200,1.799940
_122_,VPWR,li1,102.1200,35.3600,1.799928
_121_,VPWR,li1,130.1800,35.3600,1.799920
_120_,VPWR,li1,115.9200,35.3600,1.799924
_119_,VPWR,li1,130.6400,29.9200,1.799934
_118_,VPWR,li1,125.5800,29.9200,1.799935
_117_,VPWR,li1,115.9200,24.4800,1.799779
_116_,VPWR,li1,131.1000,19.0400,1.799966
_115_,VPWR,li1,130.1800,13.6000,1.799951
_114_,VPWR,li1,117.3000,13.6000,1.799953
_113_,VPWR,li1,88.7800,35.3600,1.799935
_112_,VPWR,li1,79.1200,29.9200,1.799950
_111_,VPWR,li1,66.2400,35.3600,1.799949
_110_,VPWR,li1,50.6000,35.3600,1.799962
_109_,VPWR,li1,46.0000,29.9200,1.799972
_108_,VPWR,li1,48.3000,19.0400,1.799983
_107_,VPWR,li1,53.3600,13.6000,1.799974
_106_,VPWR,li1,77.5100,19.0400,1.799973
_105_,VPWR,li1,87.4000,13.6000,1.799960
_104_,VPWR,li1,67.1600,13.6000,1.799967
_103_,VPWR,li1,99.3600,24.4800,1.799786
_102_,VPWR,li1,102.5800,24.4800,1.799781
_101_,VPWR,li1,98.9000,29.9200,1.799942
_100_,VPWR,li1,102.3500,29.9200,1.799940
_099_,VPWR,li1,131.3300,35.3600,1.799920
_098_,VPWR,li1,116.1500,29.9200,1.799937
_097_,VPWR,li1,132.2500,29.9200,1.799934
_096_,VPWR,li1,123.9700,24.4800,1.799778
_095_,VPWR,li1,115.6900,24.4800,1.799779
_094_,VPWR,li1,130.4100,19.0400,1.799966
