Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_6_27,VPWR,li1,18.1700,29.9200,1.799995
FILLER_6_15,VPWR,li1,15.1800,29.9200,1.799995
FILLER_6_3,VPWR,li1,9.6600,29.9200,1.799995
FILLER_5_281,VPWR,li1,135.4700,24.4800,1.799806
FILLER_5_279,VPWR,li1,134.0900,24.4800,1.799806
FILLER_5_275,VPWR,li1,132.9400,24.4800,1.799806
FILLER_5_263,VPWR,li1,129.2600,24.4800,1.799806
FILLER_5_251,VPWR,li1,123.7400,24.4800,1.799806
FILLER_5_239,VPWR,li1,118.2200,24.4800,1.799806
FILLER_5_225,VPWR,li1,110.4000,24.4800,1.799807
FILLER_5_221,VPWR,li1,107.8700,24.4800,1.799808
FILLER_5_175,VPWR,li1,86.4800,24.4800,1.799817
FILLER_5_169,VPWR,li1,83.4900,24.4800,1.799819
FILLER_5_147,VPWR,li1,73.3700,24.4800,1.799833
FILLER_5_143,VPWR,li1,72.2200,24.4800,1.799836
FILLER_5_117,VPWR,li1,59.5700,24.4800,1.799862
FILLER_5_113,VPWR,li1,58.4200,24.4800,1.799869
FILLER_5_108,VPWR,li1,56.1200,24.4800,1.799877
FILLER_5_99,VPWR,li1,52.4400,24.4800,1.799882
FILLER_5_80,VPWR,li1,42.5500,24.4800,1.799910
FILLER_5_72,VPWR,li1,38.8700,24.4800,1.799925
FILLER_5_66,VPWR,li1,37.2600,24.4800,1.799925
FILLER_5_57,VPWR,li1,32.4300,24.4800,1.799941
FILLER_5_38,VPWR,li1,23.4600,24.4800,1.799964
FILLER_5_30,VPWR,li1,21.1600,24.4800,1.799971
FILLER_5_18,VPWR,li1,16.5600,24.4800,1.799971
FILLER_5_6,VPWR,li1,11.0400,24.4800,1.799971
FILLER_4_285,VPWR,li1,137.3100,24.4800,1.799806
FILLER_4_273,VPWR,li1,133.8600,24.4800,1.799806
FILLER_4_261,VPWR,li1,128.3400,24.4800,1.799806
FILLER_4_233,VPWR,li1,113.3900,24.4800,1.799807
FILLER_4_221,VPWR,li1,109.9400,24.4800,1.799807
FILLER_4_209,VPWR,li1,104.4200,24.4800,1.799808
FILLER_4_197,VPWR,li1,98.9000,24.4800,1.799809
FILLER_4_190,VPWR,li1,94.3000,24.4800,1.799810
FILLER_4_178,VPWR,li1,90.1600,24.4800,1.799811
FILLER_4_172,VPWR,li1,85.3300,24.4800,1.799817
FILLER_4_164,VPWR,li1,82.8000,24.4800,1.799819
FILLER_4_155,VPWR,li1,77.0500,24.4800,1.799826
FILLER_4_145,VPWR,li1,72.9100,24.4800,1.799836
FILLER_4_136,VPWR,li1,69.0000,24.4800,1.799841
FILLER_4_124,VPWR,li1,65.3200,24.4800,1.799849
FILLER_4_103,VPWR,li1,54.7400,24.4800,1.799877
FILLER_4_91,VPWR,li1,50.1400,24.4800,1.799892
FILLER_4_83,VPWR,li1,43.9300,24.4800,1.799910
FILLER_4_77,VPWR,li1,42.3200,24.4800,1.799915
FILLER_4_65,VPWR,li1,38.1800,24.4800,1.799925
FILLER_4_53,VPWR,li1,32.6600,24.4800,1.799941
FILLER_4_41,VPWR,li1,27.1400,24.4800,1.799953
FILLER_4_29,VPWR,li1,21.6200,24.4800,1.799971
FILLER_4_27,VPWR,li1,18.1700,24.4800,1.799971
FILLER_4_15,VPWR,li1,15.1800,24.4800,1.799971
FILLER_4_3,VPWR,li1,9.6600,24.4800,1.799971
FILLER_3_281,VPWR,li1,135.4700,19.0400,1.799978
FILLER_3_279,VPWR,li1,134.0900,19.0400,1.799978
FILLER_3_267,VPWR,li1,131.1000,19.0400,1.799978
FILLER_3_255,VPWR,li1,125.5800,19.0400,1.799978
FILLER_3_243,VPWR,li1,120.0600,19.0400,1.799978
FILLER_3_237,VPWR,li1,114.7700,19.0400,1.799978
FILLER_3_233,VPWR,li1,113.6200,19.0400,1.799978
FILLER_3_201,VPWR,li1,98.4400,19.0400,1.799978
FILLER_3_193,VPWR,li1,96.1400,19.0400,1.799979
FILLER_3_181,VPWR,li1,91.5400,19.0400,1.799979
FILLER_3_169,VPWR,li1,86.0200,19.0400,1.799980
FILLER_3_162,VPWR,li1,81.4200,19.0400,1.799980
FILLER_3_151,VPWR,li1,76.3600,19.0400,1.799981
FILLER_3_132,VPWR,li1,66.7000,19.0400,1.799983
FILLER_3_125,VPWR,li1,63.2500,19.0400,1.799983
FILLER_3_113,VPWR,li1,60.2600,19.0400,1.799984
FILLER_3_111,VPWR,li1,56.8100,19.0400,1.799985
FILLER_3_102,VPWR,li1,52.6700,19.0400,1.799986
FILLER_3_98,VPWR,li1,51.5200,19.0400,1.799987
FILLER_3_86,VPWR,li1,47.8400,19.0400,1.799987
FILLER_3_74,VPWR,li1,42.3200,19.0400,1.799989
FILLER_3_63,VPWR,li1,34.7300,19.0400,1.799992
FILLER_3_57,VPWR,li1,33.1200,19.0400,1.799993
FILLER_3_55,VPWR,li1,31.0500,19.0400,1.799993
FILLER_3_51,VPWR,li1,29.9000,19.0400,1.799993
FILLER_3_39,VPWR,li1,26.2200,19.0400,1.799995
FILLER_3_27,VPWR,li1,20.7000,19.0400,1.799997
FILLER_3_15,VPWR,li1,15.1800,19.0400,1.799997
FILLER_3_3,VPWR,li1,9.6600,19.0400,1.799997
FILLER_2_285,VPWR,li1,137.3100,19.0400,1.799978
FILLER_2_273,VPWR,li1,133.8600,19.0400,1.799978
FILLER_2_261,VPWR,li1,128.3400,19.0400,1.799978
FILLER_2_244,VPWR,li1,119.6000,19.0400,1.799978
FILLER_2_223,VPWR,li1,109.9400,19.0400,1.799978
FILLER_2_203,VPWR,li1,99.1300,19.0400,1.799978
FILLER_2_197,VPWR,li1,97.5200,19.0400,1.799979
FILLER_2_195,VPWR,li1,95.4500,19.0400,1.799979
FILLER_2_189,VPWR,li1,93.8400,19.0400,1.799979
FILLER_2_175,VPWR,li1,87.4000,19.0400,1.799980
FILLER_2_167,VPWR,li1,83.0300,19.0400,1.799980
FILLER_2_155,VPWR,li1,79.5800,19.0400,1.799981
FILLER_2_133,VPWR,li1,66.9300,19.0400,1.799983
FILLER_2_119,VPWR,li1,61.1800,19.0400,1.799984
FILLER_2_94,VPWR,li1,48.9900,19.0400,1.799987
FILLER_2_90,VPWR,li1,47.8400,19.0400,1.799987
FILLER_2_82,VPWR,li1,43.7000,19.0400,1.799989
FILLER_2_75,VPWR,li1,40.4800,19.0400,1.799990
FILLER_2_61,VPWR,li1,34.0400,19.0400,1.799992
FILLER_2_53,VPWR,li1,31.7400,19.0400,1.799993
FILLER_2_41,VPWR,li1,27.1400,19.0400,1.799995
FILLER_2_29,VPWR,li1,21.6200,19.0400,1.799997
FILLER_2_27,VPWR,li1,18.1700,19.0400,1.799997
FILLER_2_15,VPWR,li1,15.1800,19.0400,1.799997
FILLER_2_3,VPWR,li1,9.6600,19.0400,1.799997
FILLER_1_281,VPWR,li1,135.4700,13.6000,1.799944
FILLER_1_276,VPWR,li1,133.4000,13.6000,1.799944
FILLER_1_264,VPWR,li1,129.7200,13.6000,1.799944
FILLER_1_252,VPWR,li1,124.2000,13.6000,1.799944
FILLER_1_230,VPWR,li1,112.7000,13.6000,1.799944
FILLER_1_207,VPWR,li1,100.9700,13.6000,1.799946
FILLER_1_201,VPWR,li1,99.3600,13.6000,1.799947
FILLER_1_167,VPWR,li1,82.5700,13.6000,1.799952
FILLER_1_159,VPWR,li1,80.5000,13.6000,1.799953
FILLER_1_147,VPWR,li1,75.9000,13.6000,1.799955
FILLER_1_125,VPWR,li1,64.4000,13.6000,1.799961
FILLER_1_113,VPWR,li1,60.2600,13.6000,1.799964
FILLER_1_110,VPWR,li1,56.5800,13.6000,1.799966
FILLER_1_92,VPWR,li1,50.6000,13.6000,1.799969
FILLER_1_73,VPWR,li1,39.5600,13.6000,1.799976
FILLER_1_55,VPWR,li1,31.0500,13.6000,1.799984
FILLER_1_51,VPWR,li1,29.9000,13.6000,1.799984
FILLER_1_39,VPWR,li1,26.2200,13.6000,1.799987
FILLER_1_27,VPWR,li1,20.7000,13.6000,1.799992
FILLER_1_15,VPWR,li1,15.1800,13.6000,1.799992
FILLER_1_3,VPWR,li1,9.6600,13.6000,1.799992
FILLER_0_281,VPWR,li1,135.4700,13.6000,1.799944
FILLER_0_273,VPWR,li1,131.7900,13.6000,1.799944
FILLER_0_265,VPWR,li1,129.2600,13.6000,1.799944
FILLER_0_253,VPWR,li1,124.6600,13.6000,1.799944
FILLER_0_249,VPWR,li1,120.7500,13.6000,1.799944
FILLER_0_237,VPWR,li1,117.3000,13.6000,1.799944
FILLER_0_225,VPWR,li1,111.7800,13.6000,1.799945
FILLER_0_221,VPWR,li1,107.8700,13.6000,1.799945
FILLER_0_209,VPWR,li1,104.4200,13.6000,1.799945
FILLER_0_197,VPWR,li1,98.9000,13.6000,1.799947
FILLER_0_193,VPWR,li1,94.9900,13.6000,1.799948
FILLER_0_187,VPWR,li1,91.7700,13.6000,1.799949
FILLER_0_181,VPWR,li1,90.1600,13.6000,1.799949
FILLER_0_169,VPWR,li1,86.0200,13.6000,1.799950
FILLER_0_165,VPWR,li1,82.1100,13.6000,1.799953
FILLER_0_153,VPWR,li1,78.6600,13.6000,1.799954
FILLER_0_141,VPWR,li1,73.1400,13.6000,1.799957
FILLER_0_137,VPWR,li1,69.2300,13.6000,1.799958
FILLER_0_125,VPWR,li1,65.7800,13.6000,1.799961
FILLER_0_113,VPWR,li1,60.2600,13.6000,1.799964
FILLER_0_109,VPWR,li1,56.3500,13.6000,1.799967
FILLER_0_97,VPWR,li1,52.9000,13.6000,1.799968
FILLER_0_85,VPWR,li1,47.3800,13.6000,1.799971
FILLER_0_81,VPWR,li1,43.4700,13.6000,1.799974
FILLER_0_69,VPWR,li1,40.0200,13.6000,1.799976
FILLER_0_57,VPWR,li1,34.5000,13.6000,1.799980
FILLER_0_53,VPWR,li1,30.5900,13.6000,1.799984
FILLER_0_41,VPWR,li1,27.1400,13.6000,1.799987
FILLER_0_29,VPWR,li1,21.6200,13.6000,1.799992
FILLER_0_27,VPWR,li1,18.1700,13.6000,1.799992
FILLER_0_15,VPWR,li1,15.1800,13.6000,1.799992
FILLER_0_3,VPWR,li1,9.6600,13.6000,1.799992
hold8,VPWR,li1,110.8600,19.0400,1.799978
hold7,VPWR,li1,123.7400,24.4800,1.799806
hold6,VPWR,li1,124.6600,29.9200,1.799963
hold5,VPWR,li1,123.7400,35.3600,1.799928
hold4,VPWR,li1,123.7400,19.0400,1.799978
hold3,VPWR,li1,103.5000,29.9200,1.799965
hold2,VPWR,li1,84.1800,35.3600,1.799941
hold1,VPWR,li1,105.3400,24.4800,1.799808
clkload0,VPWR,li1,61.1800,24.4800,1.799862
clkbuf_1_1__f_clk,VPWR,li1,91.5400,24.4800,1.799811
clkbuf_1_0__f_clk,VPWR,li1,64.4000,24.4800,1.799849
_083__1,VPWR,li1,100.0500,29.9200,1.799966
clkbuf_0_clk,VPWR,li1,78.2000,24.4800,1.799826
fanout34,VPWR,li1,71.3000,24.4800,1.799836
fanout33,VPWR,li1,74.0600,19.0400,1.799981
fanout32,VPWR,li1,76.1300,19.0400,1.799981
fanout31,VPWR,li1,55.6600,19.0400,1.799985
fanout30,VPWR,li1,39.1000,19.0400,1.799990
max_cap29,VPWR,li1,100.0500,19.0400,1.799978
fanout28,VPWR,li1,80.0400,24.4800,1.799822
output27,VPWR,li1,137.0800,35.3600,1.799927
output26,VPWR,li1,130.1800,35.3600,1.799927
output25,VPWR,li1,126.5000,35.3600,1.799927
output24,VPWR,li1,112.7000,35.3600,1.799930
output23,VPWR,li1,103.9600,35.3600,1.799933
output22,VPWR,li1,97.0600,35.3600,1.799936
output21,VPWR,li1,86.4800,35.3600,1.799939
output20,VPWR,li1,77.7400,35.3600,1.799945
output19,VPWR,li1,69.0000,35.3600,1.799949
output18,VPWR,li1,60.2600,35.3600,1.799955
output17,VPWR,li1,51.5200,35.3600,1.799962
output16,VPWR,li1,42.7800,35.3600,1.799969
output15,VPWR,li1,34.0400,35.3600,1.799979
output14,VPWR,li1,25.3000,35.3600,1.799986
output13,VPWR,li1,16.5600,35.3600,1.799990
output12,VPWR,li1,7.8200,35.3600,1.799989
output11,VPWR,li1,133.4000,35.3600,1.799927
output10,VPWR,li1,137.0800,35.3600,1.799927
output9,VPWR,li1,135.2400,35.3600,1.799927
output8,VPWR,li1,137.0800,29.9200,1.799963
output7,VPWR,li1,137.0800,24.4800,1.799806
output6,VPWR,li1,137.0800,19.0400,1.799978
output5,VPWR,li1,137.0800,13.6000,1.799944
output4,VPWR,li1,133.4000,13.6000,1.799944
output3,VPWR,li1,137.0800,13.6000,1.799944
input2,VPWR,li1,9.4300,35.3600,1.799989
input1,VPWR,li1,7.5900,24.4800,1.799971
TAP_TAPCELL_ROW_9_79,VPWR,li1,134.5500,35.6660,1.799927
TAP_TAPCELL_ROW_9_78,VPWR,li1,121.6700,35.6660,1.799928
TAP_TAPCELL_ROW_9_77,VPWR,li1,108.7900,35.6660,1.799931
TAP_TAPCELL_ROW_9_76,VPWR,li1,95.9100,35.6660,1.799936
TAP_TAPCELL_ROW_9_75,VPWR,li1,83.0300,35.6660,1.799942
TAP_TAPCELL_ROW_9_74,VPWR,li1,70.1500,35.6660,1.799949
TAP_TAPCELL_ROW_9_73,VPWR,li1,57.2700,35.6660,1.799957
TAP_TAPCELL_ROW_9_72,VPWR,li1,44.3900,35.6660,1.799969
TAP_TAPCELL_ROW_9_71,VPWR,li1,31.5100,35.6660,1.799980
TAP_TAPCELL_ROW_9_70,VPWR,li1,18.6300,35.6660,1.799990
TAP_TAPCELL_ROW_8_69,VPWR,li1,121.6700,35.0530,1.799928
TAP_TAPCELL_ROW_8_68,VPWR,li1,95.9100,35.0530,1.799936
TAP_TAPCELL_ROW_8_67,VPWR,li1,70.1500,35.0530,1.799949
TAP_TAPCELL_ROW_8_66,VPWR,li1,44.3900,35.0530,1.799969
TAP_TAPCELL_ROW_8_65,VPWR,li1,18.6300,35.0530,1.799990
TAP_TAPCELL_ROW_7_64,VPWR,li1,134.5500,30.2260,1.799963
TAP_TAPCELL_ROW_7_63,VPWR,li1,108.7900,30.2260,1.799965
TAP_TAPCELL_ROW_7_62,VPWR,li1,83.0300,30.2260,1.799972
TAP_TAPCELL_ROW_7_61,VPWR,li1,57.2700,30.2260,1.799980
TAP_TAPCELL_ROW_7_60,VPWR,li1,31.5100,30.2260,1.799990
TAP_TAPCELL_ROW_6_59,VPWR,li1,121.6700,29.6130,1.799963
TAP_TAPCELL_ROW_6_58,VPWR,li1,95.9100,29.6130,1.799967
TAP_TAPCELL_ROW_6_57,VPWR,li1,70.1500,29.6130,1.799975
TAP_TAPCELL_ROW_6_56,VPWR,li1,44.3900,29.6130,1.799984
TAP_TAPCELL_ROW_6_55,VPWR,li1,18.6300,29.6130,1.799995
TAP_TAPCELL_ROW_5_54,VPWR,li1,134.5500,24.7860,1.799806
TAP_TAPCELL_ROW_5_53,VPWR,li1,108.7900,24.7860,1.799808
TAP_TAPCELL_ROW_5_52,VPWR,li1,83.0300,24.7860,1.799819
TAP_TAPCELL_ROW_5_51,VPWR,li1,57.2700,24.7860,1.799869
TAP_TAPCELL_ROW_5_50,VPWR,li1,31.5100,24.7860,1.799941
TAP_TAPCELL_ROW_4_49,VPWR,li1,121.6700,24.1730,1.799806
TAP_TAPCELL_ROW_4_48,VPWR,li1,95.9100,24.1730,1.799810
TAP_TAPCELL_ROW_4_47,VPWR,li1,70.1500,24.1730,1.799841
TAP_TAPCELL_ROW_4_46,VPWR,li1,44.3900,24.1730,1.799905
TAP_TAPCELL_ROW_4_45,VPWR,li1,18.6300,24.1730,1.799971
TAP_TAPCELL_ROW_3_44,VPWR,li1,134.5500,19.3460,1.799978
TAP_TAPCELL_ROW_3_43,VPWR,li1,108.7900,19.3460,1.799978
TAP_TAPCELL_ROW_3_42,VPWR,li1,83.0300,19.3460,1.799980
TAP_TAPCELL_ROW_3_41,VPWR,li1,57.2700,19.3460,1.799985
TAP_TAPCELL_ROW_3_40,VPWR,li1,31.5100,19.3460,1.799993
TAP_TAPCELL_ROW_2_39,VPWR,li1,121.6700,18.7330,1.799978
TAP_TAPCELL_ROW_2_38,VPWR,li1,95.9100,18.7330,1.799979
TAP_TAPCELL_ROW_2_37,VPWR,li1,70.1500,18.7330,1.799982
TAP_TAPCELL_ROW_2_36,VPWR,li1,44.3900,18.7330,1.799988
TAP_TAPCELL_ROW_2_35,VPWR,li1,18.6300,18.7330,1.799997
TAP_TAPCELL_ROW_1_34,VPWR,li1,134.5500,13.9060,1.799944
TAP_TAPCELL_ROW_1_33,VPWR,li1,108.7900,13.9060,1.799945
TAP_TAPCELL_ROW_1_32,VPWR,li1,83.0300,13.9060,1.799952
TAP_TAPCELL_ROW_1_31,VPWR,li1,57.2700,13.9060,1.799966
TAP_TAPCELL_ROW_1_30,VPWR,li1,31.5100,13.9060,1.799984
TAP_TAPCELL_ROW_0_29,VPWR,li1,134.5500,13.2930,1.799944
TAP_TAPCELL_ROW_0_28,VPWR,li1,121.6700,13.2930,1.799944
TAP_TAPCELL_ROW_0_27,VPWR,li1,108.7900,13.2930,1.799945
TAP_TAPCELL_ROW_0_26,VPWR,li1,95.9100,13.2930,1.799948
TAP_TAPCELL_ROW_0_25,VPWR,li1,83.0300,13.2930,1.799952
TAP_TAPCELL_ROW_0_24,VPWR,li1,70.1500,13.2930,1.799958
TAP_TAPCELL_ROW_0_23,VPWR,li1,57.2700,13.2930,1.799966
TAP_TAPCELL_ROW_0_22,VPWR,li1,44.3900,13.2930,1.799974
TAP_TAPCELL_ROW_0_21,VPWR,li1,31.5100,13.2930,1.799984
TAP_TAPCELL_ROW_0_20,VPWR,li1,18.6300,13.2930,1.799992
PHY_EDGE_ROW_9_Left_19,VPWR,li1,6.2100,35.3600,1.799989
PHY_EDGE_ROW_8_Left_18,VPWR,li1,6.2100,35.3600,1.799989
PHY_EDGE_ROW_7_Left_17,VPWR,li1,6.2100,29.9200,1.799995
PHY_EDGE_ROW_6_Left_16,VPWR,li1,6.2100,29.9200,1.799995
PHY_EDGE_ROW_5_Left_15,VPWR,li1,6.2100,24.4800,1.799971
PHY_EDGE_ROW_4_Left_14,VPWR,li1,6.2100,24.4800,1.799971
PHY_EDGE_ROW_3_Left_13,VPWR,li1,6.2100,19.0400,1.799997
PHY_EDGE_ROW_2_Left_12,VPWR,li1,6.2100,19.0400,1.799997
PHY_EDGE_ROW_1_Left_11,VPWR,li1,6.2100,13.6000,1.799992
PHY_EDGE_ROW_0_Left_10,VPWR,li1,6.2100,13.6000,1.799992
PHY_EDGE_ROW_9_Right_9,VPWR,li1,138.6900,35.3600,1.799927
PHY_EDGE_ROW_8_Right_8,VPWR,li1,138.6900,35.3600,1.799927
PHY_EDGE_ROW_7_Right_7,VPWR,li1,138.6900,29.9200,1.799963
PHY_EDGE_ROW_6_Right_6,VPWR,li1,138.6900,29.9200,1.799963
PHY_EDGE_ROW_5_Right_5,VPWR,li1,138.6900,24.4800,1.799806
PHY_EDGE_ROW_4_Right_4,VPWR,li1,138.6900,24.4800,1.799806
PHY_EDGE_ROW_3_Right_3,VPWR,li1,138.6900,19.0400,1.799978
PHY_EDGE_ROW_2_Right_2,VPWR,li1,138.6900,19.0400,1.799978
PHY_EDGE_ROW_1_Right_1,VPWR,li1,138.6900,13.6000,1.799944
PHY_EDGE_ROW_0_Right_0,VPWR,li1,138.6900,13.6000,1.799944
_172_,VPWR,li1,35.4200,13.6000,1.799980
_171_,VPWR,li1,43.9300,13.6000,1.799974
_170_,VPWR,li1,56.5800,19.0400,1.799985
_169_,VPWR,li1,69.4600,13.6000,1.799958
_168_,VPWR,li1,66.2400,35.3600,1.799950
_167_,VPWR,li1,54.7400,35.3600,1.799959
_166_,VPWR,li1,89.7000,35.3600,1.799938
_165_,VPWR,li1,99.8200,24.4800,1.799809
_164_,VPWR,li1,33.5800,35.3600,1.799979
_163_,VPWR,li1,27.6000,29.9200,1.799991
_162_,VPWR,li1,86.9400,13.6000,1.799950
_161_,VPWR,li1,27.6000,24.4800,1.799953
_160_,VPWR,li1,104.8800,35.3600,1.799932
_159_,VPWR,li1,117.7600,35.3600,1.799929
_158_,VPWR,li1,119.1400,29.9200,1.799963
_157_,VPWR,li1,117.7600,24.4800,1.799806
_156_,VPWR,li1,104.4200,19.0400,1.799978
_155_,VPWR,li1,117.7600,13.6000,1.799944
_154_,VPWR,li1,94.3000,13.6000,1.799948
_153_,VPWR,li1,104.8800,13.6000,1.799945
_152_,VPWR,li1,102.5800,29.9200,1.799965
_151_,VPWR,li1,38.6400,19.0400,1.799990
_150_,VPWR,li1,35.1900,19.0400,1.799992
_149_,VPWR,li1,42.0900,19.0400,1.799990
_148_,VPWR,li1,49.9100,19.0400,1.799987
_147_,VPWR,li1,51.7500,19.0400,1.799986
_146_,VPWR,li1,54.7400,13.6000,1.799967
_145_,VPWR,li1,65.5500,19.0400,1.799983
_144_,VPWR,li1,63.2500,19.0400,1.799983
_143_,VPWR,li1,65.5500,29.9200,1.799977
_142_,VPWR,li1,71.3000,35.3600,1.799948
_141_,VPWR,li1,54.5100,29.9200,1.799981
_140_,VPWR,li1,51.0600,29.9200,1.799982
_139_,VPWR,li1,60.0300,29.9200,1.799979
_138_,VPWR,li1,56.8100,29.9200,1.799980
_137_,VPWR,li1,81.6500,29.9200,1.799972
_136_,VPWR,li1,79.5800,29.9200,1.799972
